phrase_woodruff,phrase_scripture,similarity_score,verse_title,volume_title
to the 1st of st john the light shineth in darkness and and again the,and the light shineth in darkness and the darkness comprehended it not,0.6737536004754872,John 1:5,New Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,whither thou wouldest but when thou shalt be old thou shalt stretch forth thy hands,0.6737304150746735,John 21:18,New Testament
nauvoo from one thousand to twelve hundred men had came against one hundred of the,the syrians an hundred thousand footmen in one day,0.6737243994457836,1 Kings 20:29,Old Testament
records and rich treasures unto three children of ephraim the servants of the lord in,and they shall bring forth their rich treasures unto the children of ephraim my servants,0.6737024453531675,Doctrine and Covenants 133:30,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,thou shalt come to babylon and there thou shalt die and shalt be buried there,0.6736031941405566,Jeremiah 20:6,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,when thou shalt vow a vow unto the lord thy god thou shalt not slack,0.6736007414280119,Deuteronomy 23:21,Old Testament
to take more than one wife to take her to wife he had a very,and he shall take a wife in her virginity,0.6735174250238339,Leviticus 21:13,Old Testament
we say unto you that you shall have power over your enemies and you shall,and it shall be given unto you power over that spirit and you shall proclaim,0.6734112701423562,Doctrine and Covenants 50:32,Doctrine and Covenants
have been we cannot be perfect without them no more than they can be perfect,them cannot be made perfect neither can they without us be made perfect neither can,0.6733091438984875,Doctrine and Covenants 128:18,Doctrine and Covenants
of the lord bring an offering to the lord i wil make an offering to,of the ground an offering unto the lord,0.673229919762922,Moses 5:19,Pearl of Great Price
of the lord bring an offering to the lord i wil make an offering to,of the ground an offering unto the lord,0.673229919762922,Genesis 4:3,Old Testament
see it and know that i an god ye latter day saints do ye not,know ye not that if ye will do these things that the power of the,0.6731606610207173,Jacob 6:9,Book of Mormon
unto thee thou shalt have part in the first resurrection and thou shalt come forth,of all his prophets and the lord said thou shalt entice him and thou shalt,0.6731132176507223,2 Chronicles 18:21,Old Testament
have for them even the glory of zion and he that will not bear chastizment,the glory that i have for them even the glory of zion and he that,0.6730519913186866,Doctrine and Covenants 136:31,Doctrine and Covenants
"of israel ""ye shall be unto me a kingdom of priests"" w woodruff spoke 20",and ye shall be unto me a kingdom of priests and an holy nation these,0.6730338884986222,Exodus 19:6,Old Testament
god we should bring forth fruit and be the friends of god and know what,the dead that we should bring forth fruit unto god,0.6729001562824458,Romans 7:4,New Testament
children of men for the government and salvation of the children of men and he,children of asriel and for the children of shechem and for the children of hepher,0.6727408590786941,Joshua 17:2,Old Testament
in the apostleship and thou shalt live and not die thy body shall not be,in order for thou shalt die and not live,0.6726855679418763,2 Kings 20:1,Old Testament
in the apostleship and thou shalt live and not die thy body shall not be,in order for thou shalt die and not live,0.6726855679418763,Isaiah 38:1,Old Testament
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,let my servant parley p pratt journey with my servant joseph smith jun,0.6726028591473888,Doctrine and Covenants 103:37,Doctrine and Covenants
say that a woman cannot be saved without a man neither can a man without,nevertheless neither is the man without the woman neither the woman without the man in the lord,0.6724338130061496,1 Corinthians 11:11,New Testament
land and to hear of the progress of the work in that land i wrote,who were in the land of shemlon and in the land of shilom and in the land of amulon,0.672433343019725,Mosiah 24:1,Book of Mormon
our covenant that we will walk in all the ordinances of the lord let each,and this shall be our covenantthat we will walk in all the ordinances of the lord,0.6724314863480325,Doctrine and Covenants 136:4,Doctrine and Covenants
and people of my church to the word of the lord concerning you that for,you that call yourselves the people of the lord and hear the word of the lord and his will concerning you,0.6724304903437903,Doctrine and Covenants 63:1,Doctrine and Covenants
my grand son the son of henry woodruff and emma manella woodruff i laid my,my son absalom o absalom my son my son!,0.672331890938934,2 Samuel 19:4,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,in like manner shalt thou do with his ass and so shalt thou do with,0.6723200088804786,Deuteronomy 22:3,Old Testament
gathered together in my name and are agreed as touching any one thing and asked,i commanded you and are agreed as touching this one thing and have asked the,0.672304643438665,Doctrine and Covenants 42:3,Doctrine and Covenants
unto thee thou shalt have part in the first resurrection and thou shalt come forth,thou shalt come to babylon and there thou shalt die and shalt be buried there,0.6722459490416013,Jeremiah 20:6,Old Testament
is at the door and will overtake the world as a thief in the night,it overtaketh the world as a thief in the night,0.6721195608766898,Doctrine and Covenants 106:4,Doctrine and Covenants
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,and azariah the son of hilkiah the son of meshullam the son of zadok the,0.6721183020963262,1 Chronicles 9:11,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,and maaseiah the son of baruch the son of colhozeh the son of hazaiah the,0.6721183020963262,Nehemiah 11:5,Old Testament
i was mouth i promised her all should be well with her and her child,with her suburbs and kirjathaim with her suburbs,0.6720710864378726,1 Chronicles 6:76,Old Testament
i was mouth i promised her all should be well with her and her child,and hilen with her suburbs debir with her suburbs,0.6720710864378726,1 Chronicles 6:58,Old Testament
that for zions sake they would not hold their peace and for jerrusalem sake they,for zion's sake will i not hold my peace and for jerusalem's sake i will,0.6720540784242605,Isaiah 62:1,Old Testament
my son thou hast spoken well i have all thou hast said in my heart,thou hast covered with anger and persecuted us thou hast slain thou hast not pitied,0.6720334910019861,Lamentations 3:43,Old Testament
and understanding in order to teach and lead people the blind may lead the blind,let them alone they be blind leaders of the blind and if the blind lead,0.6718798206793143,Matthew 15:14,New Testament
the kingdom of god make zion a city on a hill that cannot be hid,this people a city that is set on a hill cannot be hid,0.6718384876078876,3 Nephi 12:14,Book of Mormon
a man what to do for his own good but when i do it it,to do but what he will do it,0.6718172043164387,Abraham 3:17,Pearl of Great Price
spirit of inspiration the power of god and the gift of the holy ghost the,the spirit and by the power of the holy ghost for as the power of,0.671746111190414,Moroni 6:9,Book of Mormon
i laid my hands upon her head and blessed her and anointed her for her,her children arise up and call her blessed her husband also and he praiseth her,0.671687765508136,Proverbs 31:28,Old Testament
the matter death is here it is death that has caused it death is in,now there is a death which is called a temporal death and the death of,0.6716374097061117,Alma 11:42,Book of Mormon
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,unto my servant luke johnson and unto my servant lyman johnson and unto my servant,0.6716148972497958,Doctrine and Covenants 68:7,Doctrine and Covenants
children of israel out of the land of egypt and my arm is streched out,my people the children of israel out of egypt,0.6708679700746867,Exodus 3:10,Old Testament
thy sight o lord and in the sight of thy son jesus christ in the,is good and right in the sight of the lord thy god,0.6708377850424946,Deuteronomy 12:28,Old Testament
